,pos,MOXI_strength_rep1,MOXI_strength_rep2,MOXI_strength_rep3,LEVO_strength_rep1,LEVO_strength_rep2,LEVO_strength_rep3,GEMI_strength_rep1,GEMI_strength_rep2,GEMI_strength_rep3,CIP_strength_rep1,CIP_strength_rep2,CIP_strength_rep3,NOR_strength_rep1,NOR_strength_rep2,NOR_strength_rep3
239,69278,0.091017977,0.059865527,0.074061586,,,,0.047508726,0.043466618,0.049219929,,,,,,
240,69399,0.060984558,0.078203885,0.087824181,,,,,,,,,,,,
241,69700,0.053548061,0.06873315,0.091769329,,,,,,,,,,,,
242,69879,0.054251474,0.116969493,0.104053741,,,,0.209434213,0.136386988,0.364952948,,,,,,
243,69983,2.976895046,2.279076509,1.822215512,0.658447905,0.663750836,1.046725124,1.207881368,1.1415136,1.620834709,1.842800284,1.625966945,1.517077058,,,
244,70681,0.065383952,0.070198325,0.047738263,,,,,,,,,,,,
245,70714,0.085360808,0.094858797,0.109045345,,,,0.046190526,0.053710707,0.113850181,,,,,,
246,71006,0.055677236,0.08224388,0.092101824,,,,,,,,,,,,
247,71059,0.083225405,0.053467609,0.08267739,,,,,,,,,,,,
248,71442,0.18538895,0.167679718,0.217387664,0.237695731,0.070551571,0.047287239,0.111651643,0.140688235,0.124853477,,,,,,
249,71524,0.07625457,0.183510214,0.16211386,,,,,,,,,,,,
250,71801,0.064943358,0.048648316,0.078766831,,,,,,,,,,,,
251,71992,0.163904475,0.165202162,0.140302983,0.162863561,0.188572732,0.063043174,0.080770006,0.08655282,0.066324985,0.079476475,0.064428785,0.079066848,,,
252,72072,0.103558542,0.056579247,0.093241179,,,,,,,,,,,,
253,72402,0.243578651,0.201525781,0.163007394,0.157391157,0.130038699,0.09359769,0.063789324,0.066056016,0.049279636,0.078783378,0.077331788,0.141160319,,,
254,73107,0.763781934,0.744167906,0.743009441,0.199835967,0.120769514,0.243719761,0.332282873,0.356086135,0.364951106,0.317547207,0.225212462,0.502376714,,,
255,73174,0.142851628,0.115247812,0.087962344,,,,,,,,,,,,
256,73675,0.195844417,0.123898914,0.270846447,,,,0.098704069,0.096040119,0.071871261,,,,,,
257,73730,0.044551152,0.085929892,0.085537475,,,,,,,,,,,,
258,73793,0.160740175,0.093678207,0.206693175,0.099491754,0.16122195,0.058779425,,,,,,,,,
259,74010,0.285023629,0.338903559,0.329650446,0.339048539,0.246510944,0.24455615,,,,,,,,,
260,74137,0.081841002,0.075318593,0.095062119,0.128222552,0.114518257,0.064416611,0.071591175,0.053290839,0.079749087,,,,,,
261,74245,0.539742021,0.575858842,0.549348519,0.669055291,0.499025394,0.438714622,0.198585535,0.166345142,0.198640201,0.143525524,0.180612,0.127297743,,,
262,74465,1.625762679,1.504709842,1.450030501,0.331282282,0.600997748,0.599858025,0.410741983,0.393168423,0.53904093,,,,,,
263,75384,0.194211415,0.121632842,0.185357246,,,,0.104848643,0.073606345,0.047215003,,,,,,
264,75712,0.427326904,0.405319213,0.362354605,0.222316289,0.253501892,0.199936791,0.212816707,0.252915955,0.218456305,0.374971566,0.286966635,0.420023392,,,
265,75736,0.36295044,0.432608492,0.702633675,0.253387225,0.166085792,0.275886893,0.507151553,0.565105328,0.753921862,0.14581466,0.247335071,0.157818227,0.172336773,0.332081423,0.044213602
266,76363,0.113884221,0.128917641,0.108909492,,,,,,,,,,,,
267,76962,0.134996544,0.13543656,0.101347732,0.06321633,0.07376119,0.051086779,,,,,,,,,
268,77034,0.060241789,0.094772636,0.100375229,0.142725232,0.130486589,0.066234318,,,,0.06801129,0.074562171,0.072221685,0.042242241,0.116338203,0.051476368
269,77105,0.079214213,0.051128197,0.050607442,0.114225202,0.096892487,0.045509036,,,,0.043600132,0.086409708,0.056313924,,,
270,77114,0.204854073,0.189541171,0.166385246,,,,,,,,,,,,
271,77172,0.090735538,0.082028621,0.118600066,0.151735591,0.095687456,0.121297183,,,,,,,,,
272,77192,0.043347945,0.045144429,0.05854625,,,,,,,,,,,,
273,77691,0.102647767,0.080374124,0.105521042,0.134781257,0.126265795,0.088096767,,,,,,,,,
274,77716,0.106651951,0.29427238,0.178074106,0.194134942,0.241856514,0.149973065,0.069472468,0.106226292,0.164729168,0.373507754,0.396038266,0.368182056,,,
275,78080,0.1475241,0.183340426,0.134055401,,,,0.078405128,0.105348217,0.17511549,,,,,,
276,78100,0.196696147,0.237657417,0.176466637,0.242809124,0.249261672,0.229077767,0.122195083,0.112388399,0.145694147,,,,,,
277,79142,0.057383209,0.066745643,0.07584276,,,,,,,,,,,,
278,79561,0.179807475,0.093868563,0.215494288,0.077040768,0.156833173,0.081929998,0.049302101,0.110596546,0.052640688,,,,,,
279,80116,0.089167756,0.077282991,0.282003085,,,,0.167865646,0.200718476,0.283874143,,,,,,
280,80218,0.155606917,0.130483501,0.152217495,0.260995906,0.216226248,0.18756614,0.085861305,0.076203501,0.053819677,0.178060995,0.180664772,0.14578409,0.074154943,0.066622694,0.075935936
281,80626,0.06672081,0.083294096,0.076270432,,,,,,,,,,,,
282,80923,0.07935653,0.063350146,0.103560693,,,,,,,,,,,,
283,80984,0.115323156,0.092896795,0.109511223,0.044007068,0.045344434,0.060213466,0.058709352,0.067615028,0.056036966,,,,,,
284,80996,0.148318032,0.060965148,0.114647631,,,,0.088547719,0.055306394,0.059969965,,,,,,
285,81029,0.047520672,0.072672522,0.177028326,,,,0.146094629,0.153989335,0.181084074,,,,,,
286,81109,0.207571119,0.134370733,0.217297808,,,,,,,,,,,,
287,81249,0.313177368,0.253598042,0.306035918,0.35050176,0.386490148,0.227339578,0.048929232,0.065228853,0.139934506,0.068743591,0.062473813,0.099569706,0.145019465,0.085564749,0.093217399
288,81540,0.125979042,0.054293519,0.125778319,,,,,,,,,,,,
289,81895,0.055560365,0.045261751,0.042472635,0.117049652,0.150562019,0.105021038,,,,,,,,,
290,82257,0.053300173,0.062929413,0.073690969,,,,,,,,,,,,
291,82497,0.147107362,0.102649422,0.088409585,0.224496859,0.153640509,0.137240156,,,,,,,,,
292,83164,0.116317324,0.143151608,0.092898831,,,,0.072774922,0.052630716,0.040117217,0.107397345,0.101473908,0.13303007,,,
293,83346,0.212240663,0.149460835,0.191865079,0.313870891,0.250077887,0.138716317,,,,0.042925892,0.081841111,0.046799147,,,
294,85121,0.159928499,0.189598228,0.093046473,,,,,,,,,,,,
295,85142,0.169087094,0.224103394,0.17450554,0.087587769,0.04888244,0.050491968,,,,,,,,,
296,85929,0.055631313,0.042346412,0.106477955,,,,,,,,,,,,
297,86199,0.109827778,0.247453627,0.257569866,0.124151521,0.09107167,0.14429894,0.114275503,0.132796536,0.203453075,,,,,,
298,86275,0.102589094,0.110014043,0.105793789,0.057254222,0.064008772,0.048866588,,,,,,,,,
299,86699,0.096728603,0.053852078,0.092515408,,,,,,,,,,,,
300,87162,0.093130731,0.116564352,0.127044877,0.139621745,0.122805483,0.120518506,0.077016692,0.092220255,0.087730512,0.092334181,0.100785638,0.097883011,,,
301,87373,0.063954632,0.077098691,0.068840601,,,,,,,,,,,,
302,87705,0.297861835,0.224975592,0.257935447,0.111656772,0.103154271,0.092325194,,,,,,,,,
303,87815,0.584739141,0.455539533,0.495074667,0.445227807,0.353930915,0.399631305,0.427545615,0.454450238,0.455513593,0.212915761,0.20990224,0.199833758,,,
304,88173,0.257267715,0.089861185,0.208128738,0.121332296,0.20498219,0.158434569,0.098333567,0.127214121,0.077549604,,,,,,
305,88372,0.091099996,0.051616102,0.103455742,,,,,,,,,,,,
306,88472,0.081639889,0.054323822,0.108205631,0.064471521,0.104981765,0.110890037,,,,,,,,,
307,90378,0.045642089,0.051430793,0.061299856,,,,,,,,,,,,
308,91733,0.082560167,0.047419066,0.103788762,0.097911664,0.103858987,0.099972399,0.07658416,0.063191686,0.07401559,,,,,,
309,92054,0.151790848,0.106418766,0.138954493,0.141032517,0.192158023,0.081266182,,,,0.059952925,0.05321941,0.119735236,,,
310,92123,0.3976736,0.48719404,0.410131698,0.279612075,0.16916298,0.204046495,0.499612602,0.434983067,0.61761292,0.204753279,0.291513182,0.246738259,0.099970089,0.148242173,0.071449604
311,92194,0.245089243,0.214148217,0.274266163,0.134929748,0.147498691,0.047038494,,,,0.092340381,0.126958063,0.066842466,,,
312,92983,0.805862313,0.281152207,0.360877078,0.102375631,0.211853793,0.081995845,0.217372463,0.293148048,0.070391131,0.407417896,0.159382795,0.30052321,,,
313,93077,1.406884886,1.215783127,1.090543654,,,,0.361622308,0.354350721,0.331479838,,,,,,
314,93257,0.920592646,1.131404165,1.038020615,0.694006017,0.42145985,0.578537745,0.700429239,0.72526254,0.902852088,0.19262736,0.267112655,0.16696798,,,
315,93405,0.85420865,1.097171118,0.793802688,0.379033187,0.217276667,0.139631172,0.245661795,0.213220336,0.245435709,0.207464805,0.310521154,0.159215551,,,
316,93546,0.576528616,0.406712871,0.447535679,0.166355059,0.213833069,0.196960513,0.114569596,0.177802716,0.280786727,,,,,,
317,93554,0.11912528,0.069103909,0.07883753,0.113370204,0.152284251,0.066513576,,,,,,,,,
318,94239,0.605117812,0.435716787,0.460634436,0.206988523,0.376792685,0.241801675,0.275789801,0.278344381,0.264788125,0.437762523,0.333358899,0.555298507,,,
319,94626,0.052177456,0.067380899,0.074805809,,,,,,,,,,,,
320,94724,0.116449709,0.146905377,0.137259699,0.107344637,0.092489509,0.066146037,0.059890927,0.041055957,0.056907767,,,,,,
321,94784,0.791622292,0.684754588,0.501215203,0.714142001,0.395071603,0.282253293,0.361718938,0.35540619,0.445840706,0.560956978,0.554964704,0.623415637,0.671942112,0.679949914,0.253721279
322,94972,0.07954672,0.044393647,0.047544404,,,,,,,,,,,,
323,95172,0.056235957,0.059449737,0.053007198,0.077079313,0.07253519,0.05509961,,,,,,,,,
324,95549,0.056719529,0.081988751,0.089212403,0.09409757,0.074630574,0.103716472,,,,,,,,,
325,96097,0.089737737,0.078030244,0.044515281,,,,,,,0.056043256,0.091041108,0.063424287,,,
326,96169,0.128473533,0.209616046,0.299437818,,,,,,,,,,,,
327,96226,0.104038794,0.182544217,0.149231554,,,,0.111530516,0.138513232,0.109995675,,,,,,
328,96483,0.086566764,0.102004075,0.102435083,0.214829277,0.195752524,0.196444999,0.055737524,0.052253817,0.062445553,0.106778591,0.138280436,0.254811419,,,
329,96739,0.048730957,0.049846529,0.074823297,,,,,,,,,,,,
330,96840,0.45008641,0.62561265,0.619278162,0.348928697,0.160042815,0.162371873,0.278559373,0.267673951,0.410796711,0.140541293,0.175159843,0.136772685,,,
331,97137,0.213181424,0.188845554,0.194170408,0.316292252,0.35563231,0.173785022,0.168742774,0.183689172,0.099226397,0.225811371,0.196519632,0.350003297,,,
332,97206,0.241837712,0.189916454,0.291160332,0.132787888,0.081692307,0.091395453,0.156402404,0.197065044,0.123854231,0.197396223,0.149033053,0.241376464,,,
333,97419,0.094289855,0.077091091,0.07998642,0.573708825,0.344284543,0.2930288,0.158355682,0.124157279,0.124378565,0.233185906,0.223959045,0.229539312,0.217959969,0.139734894,0.0529078
334,97439,0.115083536,0.094807424,0.136440505,0.131898052,0.176795697,0.066111601,0.097344255,0.094720744,0.160024449,0.108755529,0.097035447,0.078028406,0.103148317,0.11595433,0.049517908
335,97472,0.138362081,0.072001335,0.142463972,,,,,,,,,,,,
336,97520,0.14501691,0.120463926,0.108448553,0.190991219,0.115509443,0.155371659,,,,,,,,,
337,98182,0.099077543,0.354229031,0.282733972,,,,0.080295225,0.059763993,0.139786953,,,,,,
338,98473,0.184370418,0.194958013,0.201031096,0.205317505,0.13321746,0.088559658,0.088661988,0.074394715,0.081088958,0.095283532,0.127057611,0.08204056,,,
339,99389,0.626880158,0.645282096,0.59474755,0.298588002,0.147362864,0.215626043,0.498467982,0.600240664,0.608561027,0.210627651,0.303561215,0.201762056,,,
340,99978,0.10656938,0.072071728,0.142492269,,,,0.040350249,0.043896237,0.040192471,,,,,,
341,100107,0.081791773,0.129224575,0.090404686,,,,,,,,,,,,
342,100383,0.505011375,0.559582117,0.611551214,0.246775369,0.392947905,0.233759231,0.259745778,0.319980263,0.189994089,0.131363915,0.093893532,0.091629929,,,
343,100396,0.072630954,0.184097139,0.066471598,,,,,,,,,,,,
344,100673,0.251800733,0.211299041,0.247841333,,,,0.114452832,0.080799144,0.134134099,,,,,,
345,101250,0.770281425,0.360925354,0.451190943,0.189187668,0.235371778,0.139191412,0.353061673,0.337612982,0.239686897,0.305152989,0.13348331,0.290590402,,,
346,101355,0.083712922,0.066009403,0.071854364,0.07841625,0.069878229,0.051423646,,,,,,,,,
347,101609,1.419080487,0.883098201,1.582385563,0.433970737,0.676084647,0.534629014,1.087972166,1.208118514,0.818506604,0.871640347,0.261000322,1.066146137,,,
348,101924,0.075640871,0.085667703,0.088352644,,,,,,,,,,,,
349,102027,0.059247899,0.063731285,0.075195061,,,,,,,,,,,,
350,103218,0.065128125,0.061244378,0.055663543,,,,,,,,,,,,
351,103638,2.490225558,2.168968329,3.24469008,1.89968154,2.29261491,1.995664487,0.812203446,0.737208186,0.839762152,,,,,,
352,104219,0.088893205,0.074985519,0.129232562,,,,,,,,,,,,
353,104269,0.119635248,0.318975824,0.470073394,,,,0.34604766,0.353104402,0.769583054,0.428922259,0.503070062,0.484733675,0.284840011,0.484949633,0.140170596
354,104388,1.474200155,1.240805724,0.828238345,,,,0.14326957,0.153227024,0.21124394,,,,,,
355,104691,0.170422259,0.199358658,0.181058463,0.29939639,0.181326867,0.136472526,,,,,,,,,
356,105367,0.102370177,0.089542871,0.200365676,,,,,,,,,,,,
357,105619,0.461812885,0.621391803,0.544008676,0.416165037,0.266975583,0.469431392,0.242054961,0.280362914,0.442084208,0.173562852,0.159185189,0.114499415,,,
358,106351,0.081725264,0.055551351,0.045435626,0.078871307,0.071224783,0.06614637,0.040505948,0.048917428,0.041815413,,,,,,
359,106681,0.206618369,0.197275944,0.172504049,0.319722603,0.239265039,0.211329141,,,,0.088041883,0.078896003,0.099397256,,,
360,107096,0.070947252,0.079268937,0.057466308,,,,0.112951384,0.128619891,0.14573295,,,,,,
361,107114,0.217533684,0.217567866,0.130491509,,,,0.116072335,0.096615489,0.044116249,,,,,,
362,107196,0.158909884,0.115816254,0.224985622,,,,0.103402333,0.090386279,0.231428451,,,,,,
363,107275,0.095838645,0.046771745,0.091122709,,,,0.100357077,0.1105679,0.077881825,0.056694651,0.051619855,0.06099626,,,
364,107306,0.253160699,0.123000942,0.156495498,0.171284752,0.193386918,0.162278597,0.168354023,0.151583035,0.118696055,0.109986427,0.05565276,0.169637195,,,
365,107377,0.083932032,0.193018397,0.205467801,0.278458782,0.089089941,0.10884812,0.172093725,0.139743788,0.29208008,0.071784339,0.094656918,0.048411291,,,
366,107466,0.231688694,0.596663518,0.521393354,,,,,,,,,,,,
367,107753,0.374127959,0.413716454,0.408744344,,,,0.131573433,0.157791953,0.132765065,,,,,,
368,107857,0.040291014,0.078808408,0.055459214,0.074303584,0.058440921,0.051315027,,,,0.055320297,0.051795841,0.066065247,,,
369,108618,0.078508085,0.102572599,0.131998884,,,,,,,,,,,,
370,108649,0.313088812,0.352252713,0.280612714,0.351892486,0.26621589,0.231146001,0.232719191,0.219967314,0.249027879,0.14168385,0.168320546,0.157294812,,,
371,108824,0.068999061,0.088213822,0.047027268,,,,,,,,,,,,
372,109255,0.906716832,0.560107843,0.706615883,0.738826091,0.58429216,0.328070586,,,,0.374009418,0.355147378,0.511331063,0.42236487,0.395553496,0.278118061
373,109265,0.141614022,0.11003476,0.10480055,0.279981624,0.253811331,0.141797669,,,,,,,,,
374,109970,2.100380509,1.312973853,1.411824577,0.95410276,1.028521284,0.642004183,0.354537298,0.306539196,0.216754675,,,,,,
375,109990,0.10247824,0.168109205,0.241935563,,,,,,,0.099205791,0.057988481,0.119086261,,,
376,110355,0.202851885,0.211966701,0.177799394,0.140112898,0.131286779,0.119861704,0.116898221,0.087125639,0.080389468,,,,,,
377,110445,0.531139241,0.537785541,0.685373374,0.308129474,0.186031239,0.133178451,0.578611152,0.717310956,0.363266129,,,,,,
378,110807,0.724642309,0.897901546,0.580785746,0.88026807,0.861180912,0.543154855,0.121996748,0.142409911,0.168199923,0.251474255,0.353143511,0.272813035,,,
379,111826,0.0650154,0.088776657,0.101273918,,,,,,,,,,,,
380,112107,0.094145648,0.090389116,0.066425473,0.075006858,0.097582293,0.077762329,0.060346091,0.049366416,0.051471713,,,,,,
381,112305,0.710248227,0.565689789,0.673402423,,,,,,,,,,,,
382,112688,0.072073298,0.042963101,0.056537085,,,,,,,,,,,,
383,112723,0.059302096,0.044565982,0.077356354,,,,,,,,,,,,
384,113389,0.169327402,0.226469252,0.247001436,0.205520124,0.188560035,0.195185197,,,,,,,,,
385,113482,0.050531708,0.047222216,0.056190509,,,,,,,,,,,,
386,113536,0.510753617,0.531442464,0.49382747,0.952685046,0.65238366,0.556658185,,,,0.613311672,0.748932501,0.62273825,0.605387026,0.591162928,0.159216102
387,113592,0.652467668,0.505437375,0.561634528,,,,,,,,,,,,
388,113604,0.115587921,0.128413744,0.196639613,0.09653618,0.080378768,0.085818941,0.323556476,0.344227981,0.284554328,0.100863253,0.102905978,0.140317956,,,
389,114608,0.445857078,0.384672104,0.414196733,0.282344389,0.213264553,0.25155206,0.361119431,0.443138065,0.319299767,0.140380686,0.069156074,0.113593032,0.151142033,0.083535136,0.052817007
390,114866,0.199780792,0.180487763,0.173598032,0.138464684,0.156131296,0.115182046,0.129143384,0.121373974,0.120681825,0.143146367,0.090872802,0.153152524,,,
391,115015,0.179456361,0.253520735,0.32467691,,,,,,,,,,,,
392,115106,0.055149131,0.116943296,0.115230589,0.264755357,0.401157362,0.305481519,,,,0.058961159,0.043174044,0.05300482,0.174789356,0.130010277,0.09407093
393,115517,0.509195314,0.274508047,0.338952896,0.321817642,0.380315356,0.242752876,0.125508664,0.132529823,0.045492855,0.122003847,0.101717013,0.164494969,,,
394,115804,0.594168382,0.327226626,0.47986097,,,,0.239402389,0.340168058,0.329190886,,,,,,
395,115823,0.82540606,0.737167609,0.885039613,,,,,,,0.374019749,0.20690641,0.267369034,,,
396,115882,4.489268794,3.139470605,4.271848464,2.234482101,1.845493424,1.470727732,1.987321128,1.998528196,1.773370329,0.71760821,0.578941448,0.64564053,,,
397,116088,0.301386518,0.224342164,0.254245105,0.357199448,0.259187925,0.310151088,,,,0.125635276,0.096487672,0.150448713,,,
398,116229,0.300827452,0.138635511,0.178009178,0.249240216,0.307810909,0.159128144,0.199015176,0.104580596,0.170432643,0.110263877,0.055521011,0.094964657,,,
399,116497,0.102100923,0.136960385,0.122549996,,,,0.068665441,0.062458971,0.078433839,,,,,,
400,116785,0.209403319,0.112405105,0.183429389,,,,,,,,,,,,
401,116931,0.484526312,0.398873832,0.453856881,0.120526175,0.176282553,0.086803612,,,,,,,,,
402,116990,0.165027902,0.09517607,0.106952891,0.07246096,0.084466153,0.050904399,,,,0.097506298,0.05737559,0.089833093,,,
403,117379,0.142958515,0.098850359,0.087642471,,,,,,,,,,,,
404,117393,0.240035314,0.263566654,0.210064994,,,,0.086136823,0.102712857,0.07944454,,,,,,
405,117434,0.172991194,0.135411402,0.127248946,,,,,,,,,,,,
406,117883,0.112484927,0.090996648,0.109260352,,,,,,,,,,,,
407,118134,0.521947333,0.346962761,0.427573721,0.187993702,0.201481083,0.114572819,,,,,,,,,
408,118317,0.149336966,0.152032435,0.166809114,,,,,,,,,,,,
409,118392,0.227443953,0.455010339,0.32359504,,,,0.200804786,0.190859238,0.239996835,0.143832371,0.260061831,0.168451439,0.114636292,0.130678217,0.045631314
410,119043,0.178047604,0.178422739,0.190713316,,,,0.11400182,0.161488371,0.101752297,,,,,,
411,119455,0.166431339,0.178835143,0.141441067,0.106173783,0.162756672,0.091602402,0.1372619,0.12135017,0.082738173,0.186603918,0.083541755,0.216223521,,,
412,119592,0.290198141,0.29265527,0.256289088,0.188519346,0.311312644,0.138256003,0.191403934,0.209724276,0.144516686,0.156594044,0.114469864,0.227150793,,,
413,119819,0.121045694,0.087376182,0.189572123,,,,,,,,,,,,
414,119850,0.240270241,0.181821218,0.232663659,,,,0.062376902,0.08861007,0.096563785,,,,,,
415,120012,0.049805237,0.102973184,0.052962603,,,,,,,,,,,,
416,120158,0.677636569,0.604332485,0.472725263,0.173934523,0.284260012,0.194877694,,,,,,,,,
417,120237,0.528101761,0.541134554,0.472815062,0.266253232,0.137054402,0.166421362,0.301499605,0.235197419,0.34712501,0.176158009,0.247417136,0.161266113,0.275251514,0.219382332,0.040139171
418,120327,0.152717828,0.115328442,0.132072637,0.131703093,0.133296306,0.095604624,,,,,,,,,
419,120626,0.174732656,0.105684284,0.105564907,,,,,,,,,,,,
420,122237,0.107331388,0.079791338,0.113441779,,,,,,,,,,,,
421,122412,0.075857635,0.075261955,0.124373099,,,,0.064474636,0.064311749,0.105431455,,,,,,
422,122720,0.151220953,0.076677319,0.112298905,0.123296002,0.130045117,0.068994183,0.093265026,0.094294201,0.071431341,,,,,,
